TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1554                    ,CLORON 1MG TAB 50S                                          ,01    ,1.0,50s       ,299.85,299.85,52.17,4.5,299.85,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58806440,2019-07-05 02:17:16.553,,09001
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1773                    ,DINAFEX 120MG FC TAB 40S                                    ,01    ,1.0,40s       ,239.88,239.88,41.74,3.6,239.88,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58806441,2019-07-05 02:17:16.553,,09022
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1502                    ,LUMONA 10MG TAB 30S                                         ,01    ,2.0,30s       ,269.87,539.74,46.96,8.1,539.74,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.50072,0,3,N/A     ,N/A     ,58806442,2019-07-05 02:17:16.553,,09023
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1445                    ,OSTOCAL D TAB 20S                                           ,01    ,3.0,20s       ,104.95,314.85,18.26,4.72,314.85,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.49913,0,3,N/A     ,N/A     ,58806443,2019-07-05 02:17:16.553,,09068
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1219                    ,OSTOCAL D TAB 500MG 30S                                     ,01    ,3.0,30s       ,157.42,472.26,27.39,7.08,472.26,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,58806444,2019-07-05 02:17:16.553,,09079
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1646                    ,OSTOCAL G TAB 40S                                           ,01    ,1.0,40s       ,299.85,299.85,52.174,4.5,299.85,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58806445,2019-07-05 02:17:16.553,,09020
1,SKINV180-242790       ,18030101325,Kismot Medical Hall,SKINV180-242790       ,20190704.0,20190704.0,17165   ,1266                    ,PEPTIL H SYP 100ML                                          ,01    ,4.0,100ml     ,33.73,134.92,5.869,2.02,134.92,180016,42645,BB85,BB80,BB,SKF,N/A,B Baria City,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH180-259497        ,20190703.0,CASH  ,0,VRBSKF,Z         ,Regular Discount    ,1.49718,0,3,N/A     ,N/A     ,58806446,2019-07-05 02:17:16.553,,9006
1,SKINV220-296180       ,22061110776,Bhai Bhai Medical Hall,SKINV220-296180       ,20190704.0,20190704.0,7944    ,1518                    ,TAPENTA 100MG TAB 10S                                       ,01    ,2.0,10s       ,187.41,374.82,32.61,0.0,374.82,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320779        ,20190704.0,CASH  ,0,COMSKF,Z         ,Declared Item       ,0.0,0,3,N/A     ,N/A     ,58845281,2019-07-05 02:17:16.553,,09023
1,SKINV220-296181       ,22061101154,Bhuiyan Medical Hall,SKINV220-296181       ,20190704.0,20190704.0,7944    ,1518                    ,TAPENTA 100MG TAB 10S                                       ,01    ,2.0,10s       ,187.41,374.82,32.61,0.0,374.82,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320780        ,20190704.0,CASH  ,0,COMSKF,Z         ,Declared Item       ,0.0,0,3,N/A     ,N/A     ,58845282,2019-07-05 02:17:16.553,,09023
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,1542    ,1328                    ,QUINOX DS 60ML PELLETS FOR SUS                              ,01    ,8.0,60ml      ,74.96,599.68,13.043,0.0,599.68,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,A         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,58845283,2019-07-05 02:17:16.553,SC-2016-04-10240,09012
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,1542    ,1328                    ,QUINOX DS 60ML PELLETS FOR SUS                              ,00    ,1.0,60ml      ,0.0,0.0,0.0,0.0,0.0,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,A         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,58845284,2019-07-05 02:17:16.553,SC-2016-04-10240,09012
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,17153   ,1634                    ,ETORIX 90MG TAB 40S                                         ,01    ,1.0,40s       ,359.82,359.82,62.609,3.6,359.82,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,58845285,2019-07-05 02:17:16.553,,09010
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,16991   ,1684                    ,GLIKAZID 80MG TAB 40S                                       ,01    ,2.0,40s       ,149.92,299.84,26.09,3.0,299.84,250027,42647,CCS54,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,C         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,58845286,2019-07-05 02:17:16.553,,9004A
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,1542    ,1012                    ,MEBIDAL TAB 200S                                            ,01    ,1.0,200s      ,449.78,449.78,78.262,4.5,449.78,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,58845287,2019-07-05 02:17:16.553,,09002
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,1542    ,1029                    ,SOLVIT B TAB 45S                                            ,01    ,6.0,45s       ,20.92,125.52,3.64,1.26,125.52,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.00382,0,3,N/A     ,N/A     ,58845289,2019-07-05 02:17:16.553,,09024
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,1542    ,1272                    ,XINC B TAB 30S                                              ,01    ,6.0,30s       ,67.47,404.82,11.74,4.05,404.82,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,58845290,2019-07-05 02:17:16.553,,0O901
1,SKINV250-244672       ,90000024188,Mokka Medical Hall,SKINV250-244672       ,20190704.0,20190704.0,1542    ,1472                    ,ZOFRA ODT 8MG TAB 30S                                       ,01    ,1.0,30s       ,224.89,224.89,39.131,2.25,224.89,250027,42647,CL91,CL90,CL,SKF,N/A,Nangalkot,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-270166        ,20190704.0,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,58845291,2019-07-05 02:17:16.553,,09039
1,SKINV220-295555       ,22061000239,New Pharmacy,SKINV220-295555       ,20190704.0,20190704.0,7944    ,1632                    ,ETORIX 120MG TAB 30S                                        ,01    ,1.0,30s       ,314.84,314.84,54.782,0.0,314.84,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320031        ,20190703.0,CASH  ,0,COMSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,58845292,2019-07-05 02:17:16.553,,09014
1,SKINV220-295555       ,22061000239,New Pharmacy,SKINV220-295555       ,20190704.0,20190704.0,7944    ,1684                    ,GLIKAZID 80MG TAB 40S                                       ,01    ,1.0,40s       ,149.92,149.92,26.09,0.0,149.92,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320031        ,20190703.0,CASH  ,0,COMSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,58845293,2019-07-05 02:17:16.553,,9004A
1,SKINV220-296047       ,22061004930,Bhuyan Pharmacy,SKINV220-296047       ,20190704.0,20190704.0,7944    ,1783                    ,BILTIN 20MG TAB 20S                                         ,01    ,3.0,20s       ,224.89,674.67,39.13,6.75,674.67,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320622        ,20190704.0,CASH  ,0,COMSKF,Z         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,58845294,2019-07-05 02:17:16.553,,O902
1,SKINV220-296047       ,22061004930,Bhuyan Pharmacy,SKINV220-296047       ,20190704.0,20190704.0,7944    ,1780                    ,ESORAL 20MG CAP CONTAINER 30S                               ,01    ,1.0,30s       ,157.42,157.42,27.39,1.57,157.42,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320622        ,20190704.0,CASH  ,0,COMSKF,Z         ,Regular Discount    ,0.99733,0,3,N/A     ,N/A     ,58845295,2019-07-05 02:17:16.553,,09001
1,SKINV220-296047       ,22061004930,Bhuyan Pharmacy,SKINV220-296047       ,20190704.0,20190704.0,7944    ,1700                    ,FACID 250MG TAB 10S                                         ,01    ,3.0,10s       ,487.26,1461.78,84.78,14.62,1461.78,220017,42647,CG64,CG60,CG,SKF,N/A,Kosba,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH220-320622        ,20190704.0,CASH  ,0,COMSKF,Z         ,Regular Discount    ,1.00015,0,3,N/A     ,N/A     ,58845296,2019-07-05 02:17:16.553,,0O901
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1506                    ,CRESTON 10 MG TAB 20S                                       ,01    ,1.0,20s       ,299.85,299.85,52.174,6.0,299.85,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,58883964,2019-07-05 02:17:16.553,,0O901
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8249    ,1717                    ,DEXPOTEN PLUS 100ML SYRUP                                   ,01    ,6.0,100ml     ,74.96,449.76,13.04,9.0,449.76,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,58883965,2019-07-05 02:17:16.553,,09056
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1612                    ,ESORAL 20MG CAP 60S                                         ,01    ,1.0,60s       ,314.84,314.84,54.782,6.3,314.84,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.00102,0,3,N/A     ,N/A     ,58883966,2019-07-05 02:17:16.553,,09022
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1483                    ,ESORAL 40MG TAB 30S                                         ,01    ,1.0,30s       ,179.91,179.91,31.304,3.6,179.91,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,58883967,2019-07-05 02:17:16.553,,0O805
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1689                    ,ESORAL MUPS 20MG TAB 50S                                    ,01    ,1.0,20mg      ,374.82,374.82,65.22,7.5,374.82,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.00096,0,3,N/A     ,N/A     ,58883968,2019-07-05 02:17:16.553,,09017
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1632                    ,ETORIX 120MG TAB 30S                                        ,01    ,5.0,30s       ,314.84,1574.2,54.782,31.48,1574.2,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,1.99975,0,3,N/A     ,N/A     ,58883969,2019-07-05 02:17:16.553,,09017
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1633                    ,ETORIX 60MG TAB 50S                                         ,01    ,1.0,50s       ,262.37,262.37,45.652,5.25,262.37,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.00099,0,3,N/A     ,N/A     ,58883970,2019-07-05 02:17:16.553,,08007
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1634                    ,ETORIX 90MG TAB 40S                                         ,01    ,4.0,40s       ,359.82,1439.28,62.609,28.79,1439.28,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.00031,0,3,N/A     ,N/A     ,58883971,2019-07-05 02:17:16.553,,09007
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1576                    ,FLUCLOXIN 500MG CAP 40S                                     ,01    ,1.0,40s       ,314.84,314.84,54.782,6.3,314.84,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.00102,0,3,N/A     ,N/A     ,58883972,2019-07-05 02:17:16.553,,09014
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1256                    ,HUNNY SYP 100ML                                             ,01    ,10.0,100ml     ,29.99,299.9,5.218,6.0,299.9,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.00067,0,3,N/A     ,N/A     ,58883974,2019-07-05 02:17:16.553,,09002
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8249    ,1758                    ,LIGAZID 5MG TAB 30S                                         ,01    ,1.0,30s       ,404.8,404.8,70.43,8.1,404.8,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,A         ,Regular Discount    ,2.00099,0,3,N/A     ,N/A     ,58883975,2019-07-05 02:17:16.553,,09002
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8249    ,1765                    ,LULIZOL 10GM CREAM                                          ,01    ,4.0,10gm      ,74.96,299.84,13.04,6.0,299.84,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,58883976,2019-07-05 02:17:16.553,,09030
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8133    ,1508                    ,MILAM 7.5MG TAB 40S                                         ,01    ,1.0,40s       ,299.85,299.85,52.174,6.0,299.85,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,B         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,58883977,2019-07-05 02:17:16.553,,09017
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8249    ,1073                    ,NAPROX 500MG TAB 50S                                        ,01    ,1.0,50s       ,412.3,412.3,71.74,8.25,412.3,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,A         ,Regular Discount    ,2.00097,0,3,N/A     ,N/A     ,58883978,2019-07-05 02:17:16.553,,09023
1,SKINV130-346599       ,13030000943,Moushumi Drug House,SKINV130-346599       ,20190704.0,20190704.0,8249    ,1646                    ,OSTOCAL G TAB 40S                                           ,01    ,1.0,40s       ,299.85,299.85,52.174,6.0,299.85,130029,42647,NM82,NM80,NM,SKF,N/A,Mograpara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH130-386061        ,20190704.0,CASH  ,0,NAJSKF,A         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,58883979,2019-07-05 02:17:16.553,,09021
1,SKINV160-303420       ,16010102661,Alam Pharmacy,SKINV160-303420       ,20190723.0,20190723.0,16140   ,1755                    ,LIGAZID M 2.5 500MG TAB 30S                                 ,01    ,1.0,30s       ,269.87,269.87,46.96,5.4,269.87,160024,42647,CCN72,GK40,GK,SKF,N/A,Cherag Ali,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH160-313456        ,20190722.0,CASH  ,0,GZPSKF,C         ,Regular Discount    ,2.00096,0,3,N/A     ,N/A     ,61955558,2019-07-24 02:20:37.053,,09019
1,SKINV160-303420       ,16010102661,Alam Pharmacy,SKINV160-303420       ,20190723.0,20190723.0,7696    ,1574                    ,LOSECTIL 40MG CAP 60S                                       ,01    ,2.0,60s       ,359.82,719.64,62.609,14.39,719.64,160024,42647,GK42,GK40,GK,SKF,N/A,Cherag Ali,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH160-313456        ,20190722.0,CASH  ,0,GZPSKF,A         ,Regular Discount    ,1.99961,0,3,N/A     ,N/A     ,61955559,2019-07-24 02:20:37.053,,09007
1,SKINV160-303420       ,16010102661,Alam Pharmacy,SKINV160-303420       ,20190723.0,20190723.0,15631   ,1283                    ,LOSITA 10MG TAB 20S                                         ,01    ,1.0,20s       ,149.93,149.93,26.088,3.0,149.93,160024,42647,GK42,GK40,GK,SKF,N/A,Cherag Ali,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH160-313456        ,20190722.0,CASH  ,0,GZPSKF,B         ,Regular Discount    ,2.00093,0,3,N/A     ,N/A     ,61955560,2019-07-24 02:20:37.053,,09004
1,SKINV160-303420       ,16010102661,Alam Pharmacy,SKINV160-303420       ,20190723.0,20190723.0,7696    ,1765                    ,LULIZOL 10GM CREAM                                          ,01    ,2.0,10gm      ,74.96,149.92,13.04,3.0,149.92,160024,42647,GK42,GK40,GK,SKF,N/A,Cherag Ali,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH160-313456        ,20190722.0,CASH  ,0,GZPSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,61955561,2019-07-24 02:20:37.053,,09033
1,SKINV160-303420       ,16010102661,Alam Pharmacy,SKINV160-303420       ,20190723.0,20190723.0,15631   ,1502                    ,LUMONA 10MG TAB 30S                                         ,01    ,2.0,30s       ,269.87,539.74,46.96,10.79,539.74,160024,42647,GK42,GK40,GK,SKF,N/A,Cherag Ali,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH160-313456        ,20190722.0,CASH  ,0,GZPSKF,B         ,Regular Discount    ,1.99911,0,3,N/A     ,N/A     ,61955562,2019-07-24 02:20:37.053,,09023
1,SKINV160-303420       ,16010102661,Alam Pharmacy,SKINV160-303420       ,20190723.0,20190723.0,15631   ,1622                    ,LUMONA 4 FT FLASH TAB 30S                                   ,01    ,1.0,30s       ,134.93,134.93,23.478,2.7,134.93,160024,42647,GK42,GK40,GK,SKF,N/A,Cherag Ali,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH160-313456        ,20190722.0,CASH  ,0,GZPSKF,B         ,Regular Discount    ,2.00104,0,3,N/A     ,N/A     ,61955563,2019-07-24 02:20:37.053,,09006
